date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:24:36	2151/2151	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:12:58%20GMT	http://tuongnam.com.vn/kobolg/assets/images/apro134-1-100x100.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/apro134-1-100x100.jpg	(from http://tuongnam.com.vn/kobolg/single-product.html)
08:24:36	53896/53896	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:12:20%20GMT	http://tuongnam.com.vn/kobolg/assets/images/apro134-1.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/apro134-1.jpg	(from http://tuongnam.com.vn/kobolg/single-product.html)
08:24:37	1480/1480	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:13:54%20GMT	http://tuongnam.com.vn/kobolg/assets/images/apro132-1-100x100.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/apro132-1-100x100.jpg	(from http://tuongnam.com.vn/kobolg/single-product.html)
08:24:38	53116/53116	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:13:18%20GMT	http://tuongnam.com.vn/kobolg/assets/images/apro133-1.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/apro133-1.jpg	(from http://tuongnam.com.vn/kobolg/single-product.html)
08:24:38	2141/2141	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:13:30%20GMT	http://tuongnam.com.vn/kobolg/assets/images/apro133-1-100x100.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/apro133-1-100x100.jpg	(from http://tuongnam.com.vn/kobolg/single-product.html)
08:24:41	44612/44612	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Apr%202020%2013:59:24%20GMT	http://tuongnam.com.vn/kobolg/assets/images/single-pro1.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/single-pro1.jpg	(from http://tuongnam.com.vn/kobolg/single-product.html)
08:24:43	25502/25502	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:59:28%20GMT	http://tuongnam.com.vn/kobolg/assets/images/apro151-1-600x778.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/apro151-1-600x778.jpg	(from http://tuongnam.com.vn/kobolg/single-product.html)
08:24:44	47466/47466	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Apr%202020%2014:00:28%20GMT	http://tuongnam.com.vn/kobolg/assets/images/single-pro2.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/single-pro2.jpg	(from http://tuongnam.com.vn/kobolg/single-product.html)
08:24:47	44865/44865	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2004:06:16%20GMT	http://tuongnam.com.vn/kobolg/assets/images/apro31-1-600x778.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/apro31-1-600x778.jpg	(from http://tuongnam.com.vn/kobolg/single-product.html)
08:24:47	37704/37704	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2004:11:42%20GMT	http://tuongnam.com.vn/kobolg/assets/images/apro302-600x778.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/apro302-600x778.jpg	(from http://tuongnam.com.vn/kobolg/single-product.html)
08:24:49	35652/35652	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Oct%202018%2001:05:44%20GMT	http://tuongnam.com.vn/kobolg/assets/images/is_main.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/is_main.jpg	(from http://tuongnam.com.vn/kobolg/single-product-360deg.html)
08:24:50	37136/37136	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Oct%202018%2001:06:02%20GMT	http://tuongnam.com.vn/kobolg/assets/images/is_main1.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/is_main1.jpg	(from http://tuongnam.com.vn/kobolg/single-product-360deg.html)
08:24:53	37787/37787	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Oct%202018%2001:06:24%20GMT	http://tuongnam.com.vn/kobolg/assets/images/is_main2.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/is_main2.jpg	(from http://tuongnam.com.vn/kobolg/single-product-360deg.html)
08:24:53	34818/34818	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Oct%202018%2001:07:02%20GMT	http://tuongnam.com.vn/kobolg/assets/images/is_main4.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/is_main4.jpg	(from http://tuongnam.com.vn/kobolg/single-product-360deg.html)
08:24:54	32099/32099	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Oct%202018%2001:07:26%20GMT	http://tuongnam.com.vn/kobolg/assets/images/is_main5.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/is_main5.jpg	(from http://tuongnam.com.vn/kobolg/single-product-360deg.html)
08:24:54	28041/28041	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Oct%202018%2001:07:40%20GMT	http://tuongnam.com.vn/kobolg/assets/images/is_main6.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/is_main6.jpg	(from http://tuongnam.com.vn/kobolg/single-product-360deg.html)
08:24:55	22915/22915	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Oct%202018%2001:07:52%20GMT	http://tuongnam.com.vn/kobolg/assets/images/is_main7.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/is_main7.jpg	(from http://tuongnam.com.vn/kobolg/single-product-360deg.html)
08:24:56	17211/17211	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Oct%202018%2001:08:12%20GMT	http://tuongnam.com.vn/kobolg/assets/images/is_main8.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/is_main8.jpg	(from http://tuongnam.com.vn/kobolg/single-product-360deg.html)
08:24:56	10287/10287	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Oct%202018%2001:08:46%20GMT	http://tuongnam.com.vn/kobolg/assets/images/is_main9.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/is_main9.jpg	(from http://tuongnam.com.vn/kobolg/single-product-360deg.html)
08:24:57	11905/11905	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Oct%202018%2001:08:56%20GMT	http://tuongnam.com.vn/kobolg/assets/images/is_main10.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/is_main10.jpg	(from http://tuongnam.com.vn/kobolg/single-product-360deg.html)
08:24:58	15140/15140	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Oct%202018%2001:09:10%20GMT	http://tuongnam.com.vn/kobolg/assets/images/is_main11.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/is_main11.jpg	(from http://tuongnam.com.vn/kobolg/single-product-360deg.html)
08:24:58	16602/16602	---M--	200	added ('OK')	image/jpeg	date:Sat,%2013%20Oct%202018%2001:09:20%20GMT	http://tuongnam.com.vn/kobolg/assets/images/is_main12.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/is_main12.jpg	(from http://tuongnam.com.vn/kobolg/single-product-360deg.html)
08:25:00	19911/19911	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2009:20:22%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost6-370x330.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost6-370x330.jpg	(from http://tuongnam.com.vn/kobolg/blog-element.html)
08:25:01	33192/33192	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2009:23:10%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost7-370x330.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost7-370x330.jpg	(from http://tuongnam.com.vn/kobolg/blog-element.html)
08:25:02	20142/20142	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2009:24:30%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost8-370x330.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost8-370x330.jpg	(from http://tuongnam.com.vn/kobolg/blog-element.html)
08:25:04	39023/39023	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2008:17:26%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost3-370x330.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost3-370x330.jpg	(from http://tuongnam.com.vn/kobolg/blog-element.html)
08:25:05	16874/16874	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2008:29:06%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost10-370x330.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost10-370x330.jpg	(from http://tuongnam.com.vn/kobolg/blog-element.html)
08:25:08	14057/14057	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Apr%202020%2014:58:04%20GMT	http://tuongnam.com.vn/kobolg/assets/images/cat1.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/cat1.jpg	(from http://tuongnam.com.vn/kobolg/categories-element.html)
08:25:08	26695/26695	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2009:27:46%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost11-370x330.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost11-370x330.jpg	(from http://tuongnam.com.vn/kobolg/blog-element.html)
08:25:08	14415/14415	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Apr%202020%2014:59:18%20GMT	http://tuongnam.com.vn/kobolg/assets/images/cat2.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/cat2.jpg	(from http://tuongnam.com.vn/kobolg/categories-element.html)
08:25:09	52334/52334	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2009:26:28%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost12-370x330.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost12-370x330.jpg	(from http://tuongnam.com.vn/kobolg/blog-element.html)
08:25:09	15005/15005	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Apr%202020%2015:01:40%20GMT	http://tuongnam.com.vn/kobolg/assets/images/cat3.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/cat3.jpg	(from http://tuongnam.com.vn/kobolg/categories-element.html)
08:25:10	14446/14446	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Apr%202020%2015:04:52%20GMT	http://tuongnam.com.vn/kobolg/assets/images/cat4.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/cat4.jpg	(from http://tuongnam.com.vn/kobolg/categories-element.html)
08:25:11	14858/14858	---M--	200	added ('OK')	image/jpeg	date:Sun,%2026%20Apr%202020%2015:05:58%20GMT	http://tuongnam.com.vn/kobolg/assets/images/cat5.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/cat5.jpg	(from http://tuongnam.com.vn/kobolg/categories-element.html)
08:25:12	26914/26914	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Feb%202020%2015:39:34%20GMT	http://tuongnam.com.vn/kobolg/assets/images/team-img1.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/team-img1.jpg	(from http://tuongnam.com.vn/kobolg/team.html)
08:25:12	16340/16340	---M--	200	added ('OK')	image/jpeg	date:Fri,%2021%20Feb%202020%2004:39:54%20GMT	http://tuongnam.com.vn/kobolg/assets/images/team-img2.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/team-img2.jpg	(from http://tuongnam.com.vn/kobolg/team.html)
08:25:15	24558/24558	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Feb%202020%2015:38:36%20GMT	http://tuongnam.com.vn/kobolg/assets/images/team-img4.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/team-img4.jpg	(from http://tuongnam.com.vn/kobolg/team.html)
08:25:18	46441/46441	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Feb%202020%2015:37:58%20GMT	http://tuongnam.com.vn/kobolg/assets/images/team-img3.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/team-img3.jpg	(from http://tuongnam.com.vn/kobolg/team.html)
08:25:18	31945/31945	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Feb%202020%2015:36:24%20GMT	http://tuongnam.com.vn/kobolg/assets/images/team5-1.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/team5-1.jpg	(from http://tuongnam.com.vn/kobolg/team.html)
08:25:20	37152/37152	---M--	200	added ('OK')	image/jpeg	date:Sun,%2016%20Feb%202020%2015:37:00%20GMT	http://tuongnam.com.vn/kobolg/assets/images/team6.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/team6.jpg	(from http://tuongnam.com.vn/kobolg/team.html)
08:25:34	133833/133833	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2015:07:40%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost1.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost1.jpg	(from http://tuongnam.com.vn/kobolg/blog.html)
08:25:41	147292/147292	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2008:33:24%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost5.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost5.jpg	(from http://tuongnam.com.vn/kobolg/blog.html)
08:25:44	143259/143259	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2008:21:06%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost4.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost4.jpg	(from http://tuongnam.com.vn/kobolg/blog.html)
08:25:48	82775/82775	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2009:21:04%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost6.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost6.jpg	(from http://tuongnam.com.vn/kobolg/blog.html)
08:25:49	169784/169784	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2015:08:42%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost2.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost2.jpg	(from http://tuongnam.com.vn/kobolg/blog.html)
08:25:52	51052/51052	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2015:15:12%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost10.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost10.jpg	(from http://tuongnam.com.vn/kobolg/blog.html)
08:26:05	96590/96590	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2009:25:02%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost8.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost8.jpg	(from http://tuongnam.com.vn/kobolg/blog.html)
08:26:08	3196/3196	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2008:15:00%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost1-83x83.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost1-83x83.jpg	(from http://tuongnam.com.vn/kobolg/blog-leftsidebar.html)
08:26:09	188747/188747	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2009:23:40%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost7.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost7.jpg	(from http://tuongnam.com.vn/kobolg/blog.html)
08:26:09	4456/4456	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2008:32:46%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost5-83x83.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost5-83x83.jpg	(from http://tuongnam.com.vn/kobolg/blog-leftsidebar.html)
08:26:10	104968/104968	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Apr%202020%2015:13:54%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost3.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost3.jpg	(from http://tuongnam.com.vn/kobolg/blog.html)
08:26:11	3977/3977	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2008:25:26%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost9-83x83.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost9-83x83.jpg	(from http://tuongnam.com.vn/kobolg/blog-leftsidebar.html)
08:26:12	3501/3501	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2008:20:34%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost4-83x83.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost4-83x83.jpg	(from http://tuongnam.com.vn/kobolg/blog-leftsidebar.html)
08:26:21	62821/62821	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Apr%202020%2001:49:04%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blog-gallery-1.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blog-gallery-1.jpg	(from http://tuongnam.com.vn/kobolg/single-post.html)
08:26:23	3469/3469	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2004:07:12%20GMT	http://tuongnam.com.vn/kobolg/assets/images/apro83-1-100x133.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/apro83-1-100x133.jpg	(from http://tuongnam.com.vn/kobolg/single-post-product.html)
08:26:24	1826/1826	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2004:05:26%20GMT	http://tuongnam.com.vn/kobolg/assets/images/apro41-1-100x133.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/apro41-1-100x133.jpg	(from http://tuongnam.com.vn/kobolg/single-post-product.html)
08:26:24	55087/55087	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Apr%202020%2014:32:44%20GMT	http://tuongnam.com.vn/kobolg/assets/images/pinpost.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/pinpost.jpg	(from http://tuongnam.com.vn/kobolg/single-post-product.html)
08:26:25	4363/4363	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2003:53:24%20GMT	http://tuongnam.com.vn/kobolg/assets/images/apro141-1-100x133.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/apro141-1-100x133.jpg	(from http://tuongnam.com.vn/kobolg/single-post-product.html)
08:26:25	286976/286976	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Mar%202020%2009:26:56%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blogpost12.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blogpost12.jpg	(from http://tuongnam.com.vn/kobolg/blog.html)
08:26:25	100511/100511	---M--	200	added ('OK')	image/jpeg	date:Mon,%2020%20Apr%202020%2001:50:20%20GMT	http://tuongnam.com.vn/kobolg/assets/images/blog-gallery-2.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/blog-gallery-2.jpg	(from http://tuongnam.com.vn/kobolg/single-post.html)
08:26:29	82475/82475	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Apr%202020%2014:28:26%20GMT	http://tuongnam.com.vn/kobolg/assets/images/about-img.jpg	C:/Mes%20Sites%20Web/technology/tuongnam.com.vn/kobolg/assets/images/about-img.jpg	(from http://tuongnam.com.vn/kobolg/about.html)
